0.238957
0.172151
0.160032
0.157647
0.181874
0.19127
0.180292
0.187037
0.202119
0.196771
0.195536
0.199524
0.213563
0.199633
0.202227
0.184788
0.204677
0.225531
0.234539
0.212423
0.231981
0.221841
0.234982
0.218364
0.22193
0.24407
0.202476
0.212656
0.222561
0.206969
0.209499
0.244451
0.22691
0.212792
0.213838
0.199159
0.229975
0.201299
0.202127
0.206015
0.220912
0.224703
0.207922
0.216242
0.247046
0.212229
0.214535
0.195944
0.206983
0.239011
0.219385
0.231357
0.202674
0.212277
0.220544
0.20932
0.229132
0.206543
0.208455
0.255738
0.223445
0.231129
0.196511
0.199229
0.210285
0.244115
0.204215
0.199957
0.226363
0.227071
0.222733
